processed_text,sentiment
don t put your egg in one basket,negatif
faktor penyebab banyaknya koruptor di indonesia tidak ada perampasan aset dan hukuman mati,negatif
banyak orang yang bilang era sekarang adalah era terburuk setelah 98,negatif
cie purbaya bikin jebakan umkm umkm diminta pinjam uang ke bank tapi bunga bank nya sekarang malah naik,negatif
ini karena pakar abal abal bikin pasar panik padahal pemerintah kerjanya sudah bagus,negatif
keberanian mengungkap dugaan masalah adalah bagian dari proses perbaikan dan pembenahan sistem,negatif
semoga tembus 20000 rb per dollar jogetin ja ok gas ok gas,positif
belajar ngomong dulu sana ntar sini lagi,negatif
kenapa tidak dimasukkan faktor msci mendepak 6 big cap sehingga memaksa dana investor puluhan triliun keluar dari indonesia iseng iseng lewat nonton tempo nih sepertinya masih sama nih bagaimana nih tempo gamau ngumpulin penonton yang cerdas cerdas ya,negatif
haters prabowo panas kelojotan bravo non block,negatif
seolah negara indonesia hnya milik mereka mereka saja makan kenyang uang ngalir terus,negatif
indonesia sebenarnya bukan kekurangan orang pintar tapi kekurangan orang jujur,negatif
badut tak perlu dipandang sebagai filsuf,negatif
presiden pembohong diganti sama presiden penipu menteri menteri bodoh diganti sama menteri menteri yang lebih bodoh,negatif
bagus dah biar pengangguran yang luar biasa banyak ini pada dapat kerja sarjana yang cerdas tidak mungkin jadi di makan bergizi gratis semua,negatif
lanjutkan pak menteri purbaya gegara imf sentimen negatif insvestor koboi langsung di samperin kalau bahasa kita eh loh kenapa saya gx mau pinjem duit loh kenapa loh maksa terus jelekk jelekin negara saya saya gibas loh pada akhirnya mereka malu dan pada akhirnya london tanpa harus di lobi mereka ingin kerjasama dengan indonesia,positif
kita sedang di bawa ke atas awan,negatif
sudah tau keadaan global masih tidak stabil tapi proyek proyek yang makan biaya besar tidak di on hold dulu ya tidak bingung kalau akan terus meluncur,negatif
bngsa optimistis berjiwa nasionalis menggilas oligarki,negatif
akar permasalahan runtuhnya nilai rp dan ihsg adlh kebijakan rezim prabowo yang tidak dapat dipercaya baik domestik maupun investor luar dibuktikan dengan ketiadaan kepastian penegakan hukum dibidang apapun terlebih dibidang ekonomi dan keuangan,negatif
yang penting ok gas untuk 2029,positif
ramson ngomongnya belepotan kok dijadikan juru bicara,negatif
pak purbaya harus kita dukung spy dia fokus membuat ekonomi kita bertumbuh dan berkembang,netral
dari hasil penelitian saat ini masyarakat menghabiskan uang untuk bayar utang tiba tiba menkeu guyur lagi uang triliunan pertanyaannya apakah nanti masyarakat dikasih nambah utang lagi,negatif
mr ri ada solution pakar ekonomi chindo,negatif
indonesia bisa impor kurma daging jeruk kina pakistan,negatif
indonesia berada dalam ekonomi hayalan merawat kebodohan memelihara kesesatan kolonial mental,netral
assalaamu alaikum ww insya allah allah swt akan melimpahkan syafaat maghfiroh keselamatan kesehatan kemudahan kurnia dan rahmat nya atas bapak sony sonjaya dan istri beserta keluarga serta dukungan do a semua rakyat indonesia dan umat islam baik di luar negeri maupun di dalam negeri alfatihah kali,negatif
hingga terpaksa guna 7 jurus persilatan untuk amankan rupiah hingga terpaksa guna dana rizab bi segala sementara negara lain santai saja,negatif
jangan malu gtu bilangin saja minta tolong saja ke bg anis gitu pasti dia punya solusi jangan suruh nanya sama gibran bocah pelanga plongo ky gitu ko di tanya,negatif
itulah goblok nya orang yang sok tau negara mau maju di propokator ini itu sama dengan penghianat sama dengan pki,positif
stop keluar uang untuk program yang tidak menghasilkan uang contoh makan bergizi gratis,negatif
fokus penyebab fokus solusi di indonesia,negatif
g4y3ng dulu ada perang covid normal saja investor lihat menkeu bisa di percaya g kalau menkeu g bisa di percaya kabur investasi,negatif
pemerintah kita tegas terhadap koruptor,netral
karena rata rata tidak tau investasi taunya foya foya mending beli motor gepeng lupa nabung buat beli rumah akhirnya tinggal diatas motor,negatif
sebentar lagi 30 ribu borong dollar yok,negatif
stop kata gratis misleading makan bergizi gratis di biayai oleh rakyat indonesia melalui pajak,negatif
ngapaiin masih pakek dollar buang saja,negatif
bener kata om benix ada yang stanting kurgiz,positif
hey antek asing yordania memanggilmu,positif
yang terbaik dan aman uang serahkan keorang tua pemerentah tidak was was,netral
penjelasan yang perlu tentang tekor misalnya penerimaan pajak dana sal kurva kurva tidak akan menyelesaikan masalah kurva sama saja dengan spedometer motor mau ngebut atau ngerem tergantung jalanan,positif
memang prabowo mengerti tentang ekonomi kalau ayah nya dia ahli ekonomi,negatif
mending di tutp makan bergizi gratis ganti bpjs gratis,negatif
indonesia mah orang pinter pinter pasti di cari dari mna saja jalan nya untuk korupsi kita lihat ja nanti,negatif
kamu baca cadangan devisa china naik menjadi 3322 triliun dollar itungan dollar bukan rupiah indonesia 2550 t walaupun itungan dollar msih kalau jauh bos,negatif
minta alih teknologi senjata nuklir,negatif
aerowolfwatt9239 berarti saya update lagi support nya kemungkinan di 4300 kalau masi turun berarti 4100 terima kasih,netral
purbaya juga hanya omong omong,negatif
dari awal sudah tidak yakin sama orang ini omong omong juga,negatif
tidak pernah dengar tidak depisit tekor terus mana uang hasil sitaan negara yang katanya teriliunan sudah di korup ya,negatif
purbaya itu menteri yang terkenal kontroversinya dia terkenal bukan karena kinerjanya menjaga rupiah dan rasio hutang tapi karena sering berantem sesama menteri liat sejak dia jadi menteri rupiah terus anjlok tidak pernah naik hutang menyentuh 40% terhadap pdb angka pertumbuhan ekonomi sebesar 56% juga meragukan ni yang tidak diliat para pendukung purbaya mereka cuma modal fanatik saja,negatif
keterbukaan proses hukum ini menjadi momentum penting untuk membersihkan sistem tata kelola program makan bergizi gratis makan bergizi gratis agar semakin bersih transparan dan terpercaya,negatif
kalau rupiah mau kuat harga kebutuhan pokok diturunkan pemerintah lewat subsidi harga dan tutup kebocoran devisa negara seperti jalan jalan keluar negeri,negatif
memang dari sejarah indonesia tidak punya musuh di negara mana pun kcuali di luar penjajahan,negatif
apa kabarnya ponakan prabowo kok diem diem bae jadi pejabat bi kalau cuma jadi team hore hore tahu diri lah,negatif
di sumatera barat di konfirmasi 83 anak keracunan gimanaa ini prabowo,negatif
kilangny saja belum kelar asal ngomong yang penting bapak senang,negatif
prabowo purbaya: belum 25 30rb gapapa bos lanjut,negatif
ha ha ha ha dollar as rp18 ribu oom,negatif
semoga lamcar bukan cuma minat tapi benar benar berinvestasi di ri amin,netral
ya sangpulah kalau mereka sungguh optimus saja cuman mau tahu saja gimna harga nya sampai ke rakyat tentu rakyat dapat murah dikit harap nya bgitu karna tidak inport,negatif
prabowo pintar indonesia akan di untungkan meski kena tarif 19%,negatif
i can t imagine not having dual monitors for my job and i ve been retired 11 years i m sure everyone is more technologically savvy now than i was,positif
ya alasannya mutlak susah cari kerja dikit program sudah dikorupsi pejabat gmna negara lain percaya dengan indonesia setiap program buat rakyat dikorupsi oleh pejabat gmna maju negara indonesia,negatif
hajar terus bng biar singapura rungkad,positif
tidak usah panik kalian tidak pake dollar yang panik itu yang sering bolak balik ke luar negeri,negatif
sumber daya alam indonesia hanya di nikmati segelintir orang maka nya rakyat tetap miskin,positif
om purbaya ok aku suka,positif
harus nya pak prof ferry jadi mentri k uangan jelas lebih mengerti masalah k uangan,negatif
kalau pemerintah kerjanya bagus harusnya tetep kuat dilawan yang disebut abal abal jangankan pakar rakyat saja enggak percaya sejauh ini prediksi abal abal masih akurat mengingat presiden malah bikin investor kabur karena export satu pintu pengusaha mana yang mau diperas,negatif
80 persen tidak butuh makan bergizi gratis,negatif
video potongan semua kalian jangan percaya narasi palsu,negatif
banyak uang akan hilang karena banyak pencurinya,negatif
artis artis pendukung 02 wajib dimusnahkan,positif
ihsg anjlok investor pada cabut modal ikn jadi artefak embege di korupsi bubar 2030,negatif
aud kenaikannya paling gacor bahkan chf pun kalah,negatif
saya punya obat kanker atau tumor dari daun daunan silahkan hubungi saya,positif
presiden yang ini masyarakat makin miskin banyak pengangguran,negatif
semoga negara republik indonesia cepat membaik perekonomian nya dan virus covid 19 juga cepat hilang karena kami rindu belajar tatap muka aamiin,netral
rakyat yang merasa yang korupsi jalan jalan ke ln tidak terganggu,negatif
swa indon itu hanya menipu diri sendiri syarat nya di cut mulu,negatif
sandisagew921 as gagal bayar itu bukan berarti negara bubar,negatif
kapan prabowo mudur dengan legowo karena sudah gagal rupiah sudah terjun bebas lebih mengenaskan di banding 98,negatif
di dpr tidk ada 0posisi 0posisi di tangan public rakyt penguasa jangan ger4h aplgi danggap sbagai ancaman demokrasi mandeg,negatif
lebih percaya 20 rb per saya dibanding bacotan tidak jelas tapi makan bergizi gratis masih ada apalagi kopdes benda apa tu,negatif
betul kalau di serahkan ke ortu di transfer ke buku anak yang layak mendapatkan makan bergizi gratis pasti uang tidak ada potongan full 15000 per anak dan pasti tepat sasaran dan tidak ada makanan yang terbuang,negatif
kelihatannya pemerintah menginginkan tataniaga tunggal untuk bbm semuanya melalui pertamina,negatif
karena info ekonomi mendadak tanpa sosialisasi seharusnya yang berhak pak purbaya memberikan kebijaksanaan ekonomi ri,negatif
uang digital oke uang rupiah manual kertas logam jangan dilupakan perubahan ini mutlak harus berangsur angsur seperti kendaraan jika mau mengelem pasti berangsur angsur stopnya jika mendadak bayangkan saja alamat sudah pasti kecelakaan perubahan ini setidaknya membutuhkan 50 75 tahun lagi seiring generasi manusia yang akan datang,negatif
kalau mau maju ekonomi rupiah wajib melemah,netral
apa yang di lihat orang ke pasar angka duit tidak akan bohong,positif
presiden dan wakilnya sja mundur kasih sama yang bisa perbaiki menteri menteri tidak ada kualitas cuma makanngaji buta,negatif
mencermati bukan antisipasi gmna cara dollar tidak naik terus selamanya juga g ada solusi yang terbaik buat negara bikin gebrakan dong buka omong omong dan,negatif
ini strategi indonesia buat menguasai ekonomi kalau jagoan biasanya kalah dulu baru menang,negatif
naik curiga utang baru masuk di hitung pendapatan negara masuk alias devisa,negatif
jos gandoss analisa pak yanuar,negatif
cadangan devisa hasil ekspor indonesia menerima keuntungan lebih setelah memperbaiki orang orang yang bekerja di sektor pajak cukai barang dan jasa terus perbaiki orang orang yang bekerja di dalam negeri negara kesatuan republik indonesia,negatif
bukti menkeu tidak mampu mempertahankan rupiah,negatif
komplak ini presiden tapi inport,negatif
aku sudah ikut yang 39,negatif
seperti dengerin harmoko di radio bacain harga barang barang di pasar zaman pak harto,negatif
punya uang rp 500 jt tahun lalu nah sekarang kalau di kurs kan ke us dollar atai mata uang lain juga merosot nilai nya koq dibilang ekonomi membaik,negatif
indonesia mau kaya kembali ke kejayaan rempah rempah,negatif
duit negara dihabiskan ke makan bergizi gratis pejabat korupsi merajalela hancur indonesia,negatif
mana purbaya yang omong besar itu,negatif
biar dollar naik sampai 25 0000,negatif
imaniman7832 bro mencoba kritis tapi iq 78 nya tidak bisa menolong,negatif
harga rokok dalam 10 tahun era jokowidodo dan sri mulyani naik 160 % bikin oligarki rokok ber tambah kaya raya dan rakyat di cekik semoga presiden prabowo dan menkeu purbaya tinjau ulang semua harga,negatif
bang orang yang ngememein kamu makin banyak gara gara kamu ngegagalin revolusi kemarin kayaknya ini bakal terus membesar bang mereka kayak masih terjebak pada realita lain dimana revolusi benar benar terjadi kalau seandainya tidak ada kamu i mean kalau nanti terjadi kerusuhan ya kamu harus berani ngedouble down itu cuman gara gara takut mati masa berhenti padahal tidak mati saja sudah menderita,negatif
cadangan devisa dalam negeri indonesia sangat banyak mampu melunasi semua hutang dalam negeri indonesia dan hutang luar negeri indonesia namun ada yang berkuasa dan mengontrol semua sistem keuangan di indonesia,negatif
masalahnya kurangnya perhatian pemerintah terhadap petani,negatif
ganti saja kl tidak sanggup,negatif
presiden harus bagi bagi duit,negatif
dollar melonjak di negara negara yang berhutang ke china untuk pembangunan jalan tol dan lain lain karena syarat hutang adalah pembebasan tarif impor produk china sehingga ratusan pabrik di masing masing negara tsb tutup di indonesia sudah tutup 700 lebih di era presiden jokowi dan terus berlanjut,negatif
semua sudah diperhitungkan maaf pak apa pemerintah memperhitungkan kesulitan rakyat phk terus kompensasi untuk rakyat yang terdampak apa pak rasa sabar maaf pak purbaya saya pikir dulu saya mengidolakan njenengan tlong jangan sampai kami rakyat indonesia menilai njenengan kebalik,positif
sesuai tanggung jawab: sektor moneter bi sektor riil seluruh kementerian teknis terkait sektor fiskal depkeu tidak bisa hanya bi dan depkeu bottle neck justru banyak terjadi di kementerian teknis yang berpengaruh pada produksi nasional dan neraca perdagangan yang berdampak pada kurs rupiah,negatif
contoh di bidang bola saja rakyat indonesia banyak juga yang sangat cinta buta negara lain yang bahkan mereka juga tidak butuh cinta kita sementara bola kita tidak di dukung alesanya berjuta juta negatifnya jadi sampai kiamat juga mana mgkn bisa maju sementara rakyat indonesia cinta buta sama negara lain coba jangan ngeyel semua cinta sepakbola indonesia sendiri pasti sangat maju dari yang awalnya tarkam karena dukungan kuat masyarakatnya pasti bisa bersaing dengan negara lain,negatif
kalau bisa uangnya jangan kertas tapi plastik kaya duit 100 ribu yang dulu,negatif
boleh curiga juga itu eks badan gizi negara buzzernya dadan,negatif
ngapain kalian ngetik dikolom komentar tu jalan kosong gada yang mau turun apa,positif
jargon tidak bisa kasih kita pendapatan,netral
ini selain korupsi ada gerakan yang ingin melengserkan bpk prabowo karena hanya bpk prabowo yang berani menyentuh koruptor kelas kakap busuk politik di negeri ini bgi mana mau bilang nih korupsi ada orang berani yang memberantas malah dicarikan jalan untuk dilengserkan itu yang harus dipahami masyarakat,negatif
mau untung banyak saja pengusaha kalau tidak mau ya kabur lah ke negara lain,negatif
kok bisa otok kuli kok komen,negatif
data indonesia import kedelai gandum sangat tergantung tergantung ke negara lain di sini kita harus belajar mengurangi makan tempe tahu dan roti,negatif
hehehehe ekonominya meroket bayar bunga hutang 500 t setiap tahun dng berhutang belum hutang jatuh tempo ayo kamu nkri harga mati hati hati jangan sampai mengikuti jejak kakek buyutmu voc bangkrut dan bubar,positif
indonesia yang goblok usa jadi sasaran indonesia itu jagonya korupsi dan suka urusi negara lain,negatif
untuk menenangkan para ternak mulyono dan ternak prabowo,negatif
penting yakin dulu bagus bukan dengan kenyataan hahahaha,negatif
mas dari menit 245 254 kenapa bank komersil menyimpan dana nasabah di bi dasar alasannya apa apa buat muterin uang biar tidak idle atau bgmn,positif
semangat banget bro pilih diinvasi mana kalau bubar as aussie nungguin tuh,negatif
ketika klan aburame jdi kepala badan gizi negara hncur hncur,negatif
kemampuan indonesia berteman dengan semua negara adidaya adalah modal yang amat mahal yang di miliki indonesia bagi pengusaha stabilitas dan keamanan adalah kunci kemajuan dan indonesia memiliki semua yang di harapkan semua perusahaan di dalam dan luar negeri untuk ekspansi dan membuka usaha good job pak prabowo,netral
ini pesan ku di arab,negatif
ciri pejabat indonesia berkedok kerja untuk kesejahteraan rakyatnya teryata hanya kerja buat keluarga dan golongan nya,negatif
kemandirian nya kalah jauh sama iran yang di embargo ekonomi bertahun bertahun iran kemandirian energi nya kuat jadi tetap bertahan walau sekarang diserang mamarika coba kalau kita yang mandiri dibidang energi pasti jauh melampaui semoga tidak telat,netral
yang ada rupiah mending tukar ke matawang us sekarang ntar bakal jadi kertas biasa,positif
budak nya amerika pasti ikut dollar melemah,netral
momentum ini harus digunakan untuk memperbaiki tata kelola makan bergizi gratis agar lebih transparan akuntabel dan tepat sasaran,negatif
makan bergizi gratis menambah beban apbn negara kesehetan masyarakat sekrang menghawatirkan dengan banyaknya bpjs yang di nonaktifkan,negatif
datang bak sheriff penyelamat ekonomi bangsa ternyata pas ngejabat tunduk pada aturan koruptor,negatif
banyak bicara eh pasar berdarah,negatif
purbaya otak kamu didengkul kamu liat kami pedagang kecil bnyk bangkrut bahan bahan naekdaya bli tidak ada purbaya kamu asal ngomong kamu liat rkyt kecil barang barang naek buat nyari mkn susah,negatif
berhubungan dengan pertambahan penduduk pertumbuhan permintaan konsumen makin banyak,negatif
setuju tetap bagga dengan rupiah,negatif
media media tidak mengerti ekonomi pak,negatif
lah bagaimana infestor tidak kabur rakyat sendiri saja tidak percaya,negatif
berarti anjloknya rupiah pasti permainan mafia tujuanya mengeruk keuangan indonesia dan menjatuhkan purbaya awas jangan jangan mulyani atau agen cia diangkat lagi jadi menteri curiga kalau saya sih anjlok rupiahnya aneh sih kalau saya selama pejabat jujur tidak korupsi dan tetap mau bekerja keras masyarakat harus mendukung,negatif
ihsg dan rupiah longsor lapangan kerja stagnan bahkan phk mengintai dan sudah berjalan korupsi semakin masif bahkan dilingkaran pejabat pusat yang dekat prabowo program pemerintah tidak produktif bahkan semakin menggerus rupiah seperti ekspor satu pintu membuat investor lari moneter tertekan,negatif
menteri keuangan purbaya yudhi sadewa merespons melemahnya nilai tukar rupiah yang kini telah melewati ambang psikologis rp18000 per dollar as ia mengakui pelemahan rupiah menyebabkan beban pembayaran utang luar negeri pemerintah purbaya menjelaskan sebagian besar instrumen utang negara diterbitkan dengan skema tingkat bunga tetap fixed rate atau kupon konstan meski besaran bunga tidak berubah ia tidak menampik bahwa pelemahan nilai tukar otomatis akan mendongkrak nilai total pembayaran utang saat dikonversikan ke dalam mata uang rupiah kata termul dan kaum 58% anak jendral semua negara punya utang liat dulu siapa pemimpin ya,negatif
bodoh nya pemerintah diluar negri sedang perang kita mala buang buang makanan makan bergizi gratis dibubarkan jangan lah sok kaya negara ini so soan ngasih makan gratis tapi bahan terus naik dan bergantian berkali berkali semangat rakyat kalian patahkan tapi rakyat terus berusaha tak kenal menyerah jangan biarkan rakyat terus kecewa kehilangan hak2nya sebagai rakyat,negatif
bagaimana dengan bunga kpr ku hidup sudah sulit sekarang semua naik dan bunga juga naik,negatif
sayangnya pemangku kepentingan 7 3 12 : 4 5,positif
banyak properti di bali sekarang dipasarkan dalam us dollar,positif
jangankan kopi dan spare part harga cappuccino cincau 5000an saja ikut naik,negatif
hanya untuk ladang bisnis menunya sangat tidak setuju,negatif
sopir yang miskin sja kena palak oleh a sampi z di indonesia apalagi pengusaha,negatif
armanda chenel lihat ini takpa yang penting pesawat baru kapal bekas itali militer sajakan otak fikir tahniah ekonomi itu,negatif
bagus klaw sampai dollar 20 rb yang tidak tau ekonomi diem saja,negatif
ngomong yang penting yang penting ngomong,netral
makan bergizi gratis ini yha untuk kamu dan yang kamu percaya yaitu si kepala botak untuk menjalankan korupsi secara terang terangan kan masih ada lagi yang direkayasa yang ada kaitanya makan bergizi gratis untuk bisa dikorupsi inilah pemimpin kita yang sangat rakus,negatif
jangan jadikan negara kita terlalu modern hanya mengedepankan industri saja harus seimbang dengan produksi pertanian perkebunan kehutanan dan segala hasil alam itu lebih utama tanpa industri tapi ada pangan kita msh bisa hidup tapi tanpa ada pangan kita akan mati pelan pelan,positif
khawatirnya banyak orang jadi kambing hitam yang lain kenyang,negatif
oi pak menteri ceritakan lah hal yang sebenarnya masyarakat jng di kasi angin surga terus skrng ini harga sudah mulai naik pengguran meningkat transportasi naik harga sembako naik belanja on line pun ikut naik menkeu msh merasa aman aman saja karena gaji atau penghasilannya besar yang susah masyarakat bawah bapak kenapa sih pejabat ini ngomong nya kayak gitu,negatif
yen jepang lbh parah160 yen vs 1usd padahal dulu 1150 yen per 1usd tidak usah risau lah,negatif
alhamdulillah ikut kuliah umum gratis bpk purbaya yudhi sadewa menteri keuangan ri maju terus pak pur kami rakyat indonesia mendukung mu,netral
barangkali beras ditumpuk di gudang pemerintah termasuk ex import di catat sbg stock sdg yang di lempar kepasar jadi kurang terbatas dengan demikian tampak boleh dikatakan kita telah swa sembada beras karena stock banyak digudang tapi kenyataannya beras dipasar terbatas shg beras menjadi naik harg nya,negatif
gegemotaro7312 kita tidak bakal bisa menebak dimana bottom nya yang bisa kita atur bagaimana cara entrinya di pe berapa saja kita akumulasi nanti tinggal seberapa lama market sadar kalau ini murah kamu kalau mau entri di bottom yaa market maker saja tidak tau dimana bottom nya,negatif
cobaan terberat inflasi diderita lower class klas pekerja tidak terlalu di alami oleh middle class yang memiliki aset ekonomi seperti warung warung yang ketika harga tarif tarif listrik minyak gas naik mereka tinggal naikkan harga dagangan sementara lower class sebagai pihak konsumen lah yang menderita ketika harga harga bahan pokok naik karena mereka harus memfokuskan antara pengiritan pengeluaran plus membiayai tarif tarif listrik minyak gas dan diikuti kenaikan bahan bahan pokok yang menyebabkan mereka menjadi kelompok yang paling paling menderita sekarat siapapun politisi politisi yang berkuasa inflasi itu selalu berulang ulang dan berulang ulang pula penderitaan para lower class sistem yang menjadi sebab ketidak setaraan nasib ini di mulai dari ketika bank sentral mengcreate kredit sebagai uang resmi yang skema nya seperti ini : the biggest scam in the history of mankind hidden secrets of money ep 4 sistem ini berlaku di semua negara inilah mengapa inflasi terus terjadi,negatif
sama saja kalau di isi orang korup,negatif
buzzers cengeng sekolah tidak beres pakai demo ditangkap nangis buat rusuh anak anak bodoh mental loyo terpapar atheis,positif
indonesia sangat sangat jauh tertinggal oleh vietnam dan thailand dari segi pertanian miriss,negatif
17:53 mau jebak pake pertanyaan menurut anda wartawan tidak kompeten eh malah kena sendiri mantapp bem ugm,negatif
indonesia cerita besar sombongnya tinggi dada ditepuk selalu bermegah mengumpat orang setiap hari padahal rupiah terburuk dalam sejarah rosak tiang kerana condong tiang condong cepat robohnya rosak orang kerana sombong orang sombong cepat jatuhnya salam dari malaysia,negatif
dollar as menjadi standar pembayaran global karena kekuatan ekonomi amerika stabilitas politik dan sejarah pasca perang dunia ii khususnya perjanjian bretton woods 1944 di mana mata uang dunia dipatok ke dollar yang saat itu dijamin oleh emas dominasi ini didukung oleh penggunaan dollar dalam petrodollar perdagangan minyak dan perannya sebagai cadangan devisa utama dunia warning bagi indonesia jika nilai rupiah terus turun terhadap dollar saya ambil contoh jika indonesia memiliki hutang kepada china dan jepang dan negara tersebut mengharuskan pembayaran menggunakan dollar siapa yang di untungkan adalah china dan jepang saya tidak berbicara tentang singapura sebab mata uang singapura sudah menggunakan dollar singapura,negatif
untold story sumber masalah : implementasi dhe per 1 juni 2026 mmg agak boom adalah dsi solusi jangka pendek naikan suku bunga jangka pendek dan semakin intens publik exposes atas setiap kegiatan ekonomi soal dana inflow selama kondisi tidak berkembang dana inflow pasti masuk balik selama keuntungan bisa ditunjukan contoh rusia yang diembargo naikan suku bunga ruppee india juga ath beberapa waktu lalu dan bank sentral india juga ikut naikan suku bunga dan bursa sensex akhirnya ikut naik dan rupee tidak lagi liar spt sebelumnya,negatif
penyebabnya pajak naik 22% untuk cv dan pt dan ruwetnya regulasi di setiap daerah maupun pusat kenapa ruwet krena dipalak oleh birokrat spa yang percaya sma pemerintah lagi,negatif
stop makan bergizi gratis stop keluar negri stop beli alutsista fokus berantas koruptor sahkan hukuman mati dan stop omong omong,negatif
anak saya juga aq larang kk mkn mbh aq takut anak aq keracuan biarin saja walaupun aq ngasi mkn hutang hutang yang penting anak q selamat,positif
import boleh tapi kok ini aneh mengimport beras dari negara yang tidak menanam beras apalagi kata nya surplus kok import kesan nya jadi kacung america,negatif
pokoknya kawal terus kebijakan moneter baru ini pak jangan sampai bikin rakyat mkin susah sejauh ini sih langkahnya sudah on track gas pol pak,negatif
banyakan pajak dari pada non pajak pendapatan negara katannya negara kayak kaya asing mungkin,negatif
dia sama rocky garong 1112 bro baxak teori,negatif
saya punya 100 kalau sampai 25000 gas tak tukerno,positif
percuma update dana rapbn yang maling lebih pintar,negatif
masih ngotot ekonomi baik ganti menteri nya dengan yang kompeten di bidangnya jangan karena balas jasa politik kalaj mau belum membaik ganti presidennya,positif
sayang banget bung fithra ini pinter ilmu ekonominya tapi karena masuk gank prabowo jadi kayak orang tidak sekolah s3 ngomongnya padahal beliau doktor s3 dalam negeri ya tidak matching sama prof ferry sma dibelanda s1 s s s3 di erasmus belanda,negatif
saya setuju sda bisa stabil di pasaran,positif
banyak anak sekolah yang keracunan makan bergizi gratis tapi sayang di tempatku anak sekolah blm mendapatkan makan bergizi gratis berarti merata alias blm adil bagaimana ini,negatif
chef hati hati jangan smpe jadi kambing hitam,positif
menuju emas emas yang mengambang di sungai,positif
undang undang perampasan aset korupsi mana itu juga penyebabnya,negatif
benix kamu abis kena ciduk ya skrg tiba tiba jadi buzer pemerintah kocak,positif
titup semua makan bergizi gratis sebelum kau juga masuk penjara,negatif
untungnya mitra dagang atau investasi dengan amerika amerika memperkerjakan banyak tenaga lokal indonesia jadi membantu pengadaan lapangan kerja indonesia mantab maju terus,positif
sambil berjalan kita selesaikan agar aset aset negara aman buat mensejahterakan wong cilik cilik tapi para maling sda tidak suka satu pintu ada pintu belakang buat kong kalikongan dengan asn pajak ide bagus tapi maling maling bakal bersatu menjegal upaya upaya pemerintah untuk meningkatkan pendapatan buat semua fihak kasihan asn3 masih bergaji umr apalagi honorer honorer nakes guru yang sudah pada pensiun diisi honorer honorer 300 sd 500000 kasihan dan berujung bisa bisa merek kegusur karena usia meski sudah 10 sd15 tahin bisa bisa nyengir kegusur,negatif
hebat sekali ya prestasi bowo patut di apsesiasi ini ayo lempar telur jika prabowo datang,negatif
melarang kritikan masyarakat sja prabowo sudah melanggar uud tapi kenapa kau tidak di tngkap prabowo malah kami yang mngkritik yang kau slahkan,negatif
kalau mau defisit apbn negara 0% system harus dirubah dengan system baitul mall untuk menjalankan pancasila sila ke 5 silahkan fikirkan bagi yang mampu berfikir he he mampu juga untuk menekan angka kejahatan dan korupsi jalankan baitul mall maka indonesia akan selamat agar angka kemiskinan dapat dipastikan menjadi 0% indonesia mayoritas muslim terbesar lho masa tidak mau ninggalin system jahiliyah,negatif
mantap pak pur rakyat mendukung untuk menghentikan makan bergizi gratis yang tidak berkwalitas bikin gaduh mendingan di uangkan atau nambahin gaji guru honorer,negatif
sodara sodara rupiah meroket bangga tidak,negatif
emas loyang yang tak laku,positif
mahasiswa skrang g ada yang kritis g ada yang peka dengan ke adaan ekonomi skrang mahasiswa jdi termul semua,positif
tidak ngaruh kk rdpu tetap bakalan naik gabakalan turun cuman ya itu kalau resiko nya rendah atau bahkan gaada return nya pasti kecil cuma cocoklah bagi yang tidak mau liat grafik merah dan bisa tidur nyenyak,negatif
sesat pola pikir kamu penuh pesimisme dan kebencian hanya lihat busuknya saja semoga bahagia kamu,positif
aksi 98 juga tidak menyelesaikan masalah nyatanya setelah orang yang demo sok pintar setelah jadi anggota dewan tidak ada yang berpihak kepada rakyat,negatif
yah tutup saja pabrik pabrik se indonesia om mereka mereka jangan di kasih modal,positif
tapi berubah jangan makan sejenia bosq bagai tidak ada sapi kerbaw sama ikan ajah,negatif
kepala desa di film jumbo,positif
purbaya omong omong persis sama si prabowo,negatif
pertanyaan nya koq rupiah melemah koq ihsg remuk,netral
mitranya juga parah banyak main harga bahan pokok dasar rakus semua,negatif
tenggobravo2849 singapura berbisnis dengan 190an negara justru indonesia yang butuh dollar export lewat singapura,negatif
pemerintah harus berhati hati jangan sampai 20ribu apalagi jika kenaikan itu berkaitan dengan pembelian dollar oleh masyarakat menengah dan atas akibat kurang percayanya terhadap rupiah itu harus diantisipasi secara serius saya masih yakin pemerintah mampu,negatif
dan disana banyak karyawannya semoga makin nmbah lapangan kerja,negatif
gag ada calon presiden di pemilu 2024 yang bagus semua sampah baik dari pdi pak atau dari nasdem dan pks,negatif
mantap semoga bisa sampai 25 rb amin,netral
pemerintah harus bisa memanfaatkan pelemahan rupiah dengan menggenjot sektor pariwisata ekspor dan investasi 4 sektor ini jika dimanfaatkan dengan baik indonesia bisa cuan besarr dan cuannya bisa bayar hutang negara swasta bertahap kalau konsisten dilakukan dan hutang turun indonesia bisa maju masyarakat bisa makmur gaji buruh meningkat inflasi turun asing beli produk kita murah tapi kita untung besar,negatif
rakyat tinggal di pelosok mohon di buatkan jalan dan listrik perbatasan indonesia dan malaysia di kalimantan,negatif
waah parah orang seperti afon yang tidak punya etika koq dijadikan narsum tidak pantas agar belajar dulu agar dapat berbahasa indonesia yang baik,negatif
terus apa sulisanya dollar naik harga meroket konten siapa tau lebih paham sulusinya apa,positif
