processed_text,sentiment
banyak ngomong sihh dulu semua anggap lebih bagus dri sri mulyani skrng rasain kan,negatif
petani lokal makin miskin saja gara gara si antek antek asing,netral
sehat selalu pak presiden ri kita tercinta semuanya bapak haji prabowo subianto semoga diberikan rezeki yang berlimpah ruah panjang umur selalu sukses dan selalu dalam naungan allah swt aamiin,positif
zaman sudah berubah nilai tukar mata uang antar negara sudah tidak berguna negara yang kaya adalah yang memiliki sumber alam yang banyak dan di gunakan untuk rakyat dan negara,negatif
jangan dipangkas seharus nya ditambah agar lebih baik seterusnya,netral
dan benar sekrang sudah 18rb,positif
seperti turki dan iran pasti indonesia ditekan amerika dengan dollarnya karena indonesia menyengsarakan singapore amerika dan barat secara keseluruhan,negatif
horang pusat pada gelap mata jadi kyk orang goblog,netral
kalau tokor jangan bwk pensiunan yang membuat tekor adalah uang pensiun yang di korop,netral
rupiah jeblok yang diuntungkan para tkw tki pahlawan devisa negara,negatif
sama pp cepat yang ginian kapan turunkan pp buat koruptor di sini terlihat orang jawa paling korup timor leste tanpa pemimpin jawa indek korupsinya bagus malaysia singapura dan brunei,netral
yaallah mau dilengserkan masih lama,netral
alhamdulillah semuga rupiah makin menguat,netral
untuk para keluarga pejabat koruptor sudahlah keluarga kalian sudah terlalu kaya raya harta kalian tidak akan habis tujuh turunan berhentilah merampok bumi indonesia dan menyebabkan banyak musibah hidup ini pun tak lama 80 tahun sudah indonesia mau sampai kapan kalian kumpulkan harta benda dengan cara yang salah dan untuk bapak presiden republik indonesia bapak prabowo subianto yang terhormat saat ini bapak sedang berkuasa dan bapak adalah seorang prajurit tni ksatria indonesia seluruh rakyat indonesia sangat berharap bapak bisa memperbaiki cara bernegara bangsa kita bangsa indonesia pray for sumatera,positif
bro kita bukan rusia atau china yang tanpa dollar pun kuat,netral
emak emak di pasar brisik bunyi nya gini gara gara makan bergizi gratis semua jadi mahal,negatif
spertinya siapa yang akan di tumbalkn stlah nadiem sudah terlihat,negatif
dari mana usa bisa tanam beras lahan sawah nya kok lebar,negatif
kenapa harus amerika rusia ada kan anggota brics hade bahlil,netral
hahahaha ayo beritakan terus perang amerika sampai sampai melupakan berita yang penting dalam negeri,netral
itu otak korupsi makan bergizi gratis,negatif
ditunggu janji dadan ke presiden prabowo ikan lele goreng utuh,negatif
tugas yang lebih buruk lagi dari makan bergizi gratis anak sakit petugas kali yang jadi sehat,negatif
biasalah indonesia kan terus mengutuk amerika kena mainan amerika yang ngk nampak dan ngk ketahuan saja sudah berasa sekali belum mau perang ekonomi china pun juga harus mikir,positif
ya kenapa tidak di jadiin indonesia ja bahan mentah nya jadi bahan jadi bensin kenapa tidak mandiri kenapa harus ketergantungan ke negara lain,netral
biarkan rupiah melemah sampai 25rb negri kita punya segalanya kopi karet sawit ikan udang batubara nikel boxsid dln yang bis di ekport untuk menggwmpur dollar dari pada rupiah menguat dari hasil ngutang yang malah membunuh petani desa,negatif
balik lagi ke indonesia dengan harga duakali lipat,positif
cintailah produk indonesia omong omong kocak,negatif
karena banyak omong omong yang bikin kepercayaan menurun,negatif
malaydesh itu the real aib asean badut dunia,netral
gua bantu dan kasih satu cara kecil ya bospur itu bule bule yang sewa villa kayak kosan isi kolam renang dibali mereka sewa via web nah yang punya web itu bule juga mereka transaksi pakai dollar ribuan bule tuh kayaknya traksaknya ya tebak aje bagaimana cara nyikat bersih tuh bule bule nakal saya yakin itu ilegal bos,netral
lebih baik tidak ada setuju anak anak jadi korban makanan kotor sedikit karna yang ngelolah korupsi,netral
haduuh kalau dollar sampai 25000 kita semua pada klenger nyungsep dan tiarap rakyat sudah pada susah cari makan,negatif
masih makan bergizi gratis bos belum koperasi desa,negatif
hore setelah pemerintah rombak bei dan kokkalikong dengan 9 naga akhirnya pemerintah melalui danantara bisa serok bawah saham 9 naga,positif
seandai saja indonesia miskin sda sudah lama ancur ini negerii,positif
kakean pajak cvk tidak ngotak,negatif
hanya satu ucap bubarkan makan borok gratis,negatif
yang ribut mata uang itu tidak punya daya kreativitas pemalas mirip tipe m malaydesh,negatif
rajamangalaontua79 sudah saya avgd tadi siang dapat harga di 164 skrg tinggal 29%,positif
kata indonesia emas bikin cemas semakin mengenaskan jadi inget ada yang bilang 2030 indonesia bubar,netral
jual dan beli semula amarika makan nasi,negatif
kok masih lapor lopar lapor bae sudah begini action segera yang dibutuh parah sudah pejabat nya lebih suka mengobati masalah dari pada mencegah nya action lambat,negatif
market tidak pernah salah pak pur,positif
kalau hemat anggaran jangan dulu rekrut 30000 pekerja makan bergizi gratis jadi pak dulu lah,negatif
yah namanya sudah sepuh bebalnya minta ampun yang punya kakek nenek pasti paham,netral
tenang wong desa tidak pake dollar kok,netral
salahmu minjem maka e dari dulu kemana saja bisnismu roll over hutang atau bayar cicil hutang,netral
buat badan husus buat kelapa sawit biar nambah gaji pejabat,negatif
makan bergizi gratis bubarkan ganti sekolah gratis sama berobat gratis,negatif
kalau lihat di youtube info dagang indonesia meyakinkan tapi saya guru sd pns lihat muridku banyak yang kurus ortunya buruh tani miskin belum dapat makan bergizi gratis lihat rekan honorer kuliah s1 gaji 300 bulan negara macam apa ini kemana hasil bumi kemana pajak industri bea cukai ada yang tidak beres di negeri ini,negatif
vietnam sejak dulu mata uang kecil tetapi tidak kiamat,negatif
makan bergizi gratis yang di laen ribuan orang masuk rs wowonya malah tidak tanggung jawab itu namanya bnuh orang secara diam diam,negatif
tapi tetep tidak enak di sini menu nya selalu tidak di sukai anak anak jadi sayang tidak kemakan,negatif
tidak apa apa semua baik baik saja selama masih senyum dan jogetin saja pusink amat selama dapat jabatan gaji tunjangan dan fasilitas,netral
abduh nunu kau saja yang bangkrut prabowo akan merubah segalanya dodol,negatif
purbaya ini pintar ngomong saja lebih cocok jadi jubir drpd jadi menkeu,netral
06:02 google saja multiplier effect dollar amerika orang desa memang tidak pake dollar tapi singkatnya dollar berpengaruh besar terhadap perekonomian nkri nilai tukar rupiah anjlok seluruh harga dan biaya hidup termasuk makanan listrik internet minyak goreng tepung daging dan lain lain ya melonjak dan ini berdampak ke seluruh rakyat termasuk orang desa yang tadinya mampu bayar makan 1bgks nasipakai rupiah selanjutnya ya tidak cuma bisa bayar 1 2bgks,negatif
abcdefgfpp10tahunyanglalu89 kalau gitu kenapa malaysia menguat orang goblok doang yang nyalahin faktor luar,netral
sehat selalu bapak salam indonesia,netral
cnn tidak merinci penerimaan negara non pajak terdiri atas apa saja wkwkwkwk banyak berita yang kurang informatif edukatif,netral
terus sritek kenapa bangkrut salahnya dmn ya,netral
mantap indonesia bahagia kerana ada makan bergizi gratis,negatif
saya tidak nyalahin purbaya tau betul sulitnya ngehadapin kepentingan politik si gemoy dengan ego arogansinya yang anti kritik kabinet gendut mentri sampai 48 usa saja cuma 15 isinya sampah semua lagi cuma hitungan jari yang kompeten,positif
n nuril5560 h ini ya itungannya deflasi masbro dengan tingkat pelemahan rupiah saat ini harusnya diikuti tingkat inflasi yang tinggi idealnya 35 5% itu kalau daya beli bagus deflasi semu pedagang memilih mengurangi keuntungannya dibanding menaikkan harga jual takut tidak laku karna tergolong sepi penjualan utamanya di daerah non pariwisata banyak prang nahan belanja,negatif
apanya yang aman bentar lagi nyampe 20 ribu pantas saja kondisi ekonomi makin parah kerna tidak tau masalah yang dihadapi taunya semua aman,negatif
hnya dari durian saja insyaallah kalian bisa kaya tekuni dn jangan lupa syukurnya pada ilahi,negatif
bagaimana tidak meningkat cina punya banyak aset di indonesia banyak orang yang bangga2kan cina tanpa mereka lihat industri industri nikel cina yang semakin meningkat di indonesia,negatif
bisa tembus 24ribu rupiah bro tapi ekonomi indonesia masih tetap mampu bertahan di level segitu,positif
2:07 miliar apa triluan nih tidak masuk anggal anggaran 268 triluan bukan negara amerika,negatif
owalah kenapa dari sana sudah kewajiban yaa,negatif
kalau orang sombong sok paling berkuasa ya hasilnya begitu endog asin,netral
percuma kalau yang gomong anggota dpr bukan ketua partainya gimong sampai berbusa anggotanya percuma,negatif
tidak apple to apple rupiah terhadap dollar dollar terhadap apa jika ingin membandingkan inflasi bisa mengacu terhadap objek agar parameternya jelas contoh emas yang stabil secara nilai 1 grm emas tahun mei 1999 us 897 gram rp69573 gram tahun mei 2026 us 140 gram rp2800000 gram keduanya mengalami infalasi jika dibaca grafiknya terhadap emas dri thun 1999 2026 fluktuatifnya sama dan hampir seluruh negara mengalami yang disayangkan ketika informasinya hanya melihat 1 sisi mka seolah seolah akn terjadi krisis sehingga terjadi pannicbuying yang akan menyebab prekonomian melemah dan krisis akan benar benar terjadi,positif
alhamdulillaah negara yang mengaku muslim terbesar ahli korup suap dst selamat semoga mereka masuk surga ya alloh,netral
mencermati bukan antisipasi gmna cara dollar tidak naik terus selamanya juga tidak ada solusi yang terbaik buat negara bikin gebrakan dong buka omong omong dan,negatif
kita bisa bertahan kalau export keluar negri aman dari para mafia yang memanfaatkn situasi,positif
suroh prabowo mundor segera supaya negara di raayat indonesia tidak merasa malu sedunia kerna ketua negara suka main jubor serta suka sesama jenis,negatif
timur leste mah miskin minyak mereka saja pakai pertamina mereka cuma punya gas,netral
tidurlah kau jendral biji satu atau rakyat yang bikin tidur,netral
jelas jelas pelemahan rupiah itu karna imf sama gejolak geopolitik narasi lain itu hoax mafia,negatif
negara indonesia tak pernah selamatkan duit rupiah sejak tahun 1998 lagi hingga sekarang negara indonesia sanggup guna dollar sebagai hutang bank negara indonesia sebab itu rupiah tak pernah baik semakin lemah negara indonesia hanya pentingkan ekonomi nya tetapi rupiah di tinggal kan gara gara hutang dollar semakin tinggi sebab itu pelabur tak percaya dengan ekonomi indonesia rakyat indonesia semakin tersempit dengan masalah ekonomi apabila dollar meningkat barang semua mahal peluang perkerjaan semakin turun kesilapan pemerintah indonesia sendiri tak nak bantu nilai rupiah,positif
kok di balikin ke bi kan dia mentri keuangan indonesia masa tidak bisa antisipasi tidak usah banyak omong omong presiden dan menteri sama semua,negatif
masyarakat yang resah karena malas bekerja harga barang barang terjangkau daya beli masyarakat jangan memprovokasi,netral
katanya mau 5ribu perdolar kata buzzer buzzer,netral
mending di koleksi kocak banget,netral
kita akan kita harus kita bisa,positif
bapakku dagang selalu jujur tidak pernah ngakalin timbangan malah kadang lebih dikit gapapa pelanggan banyak dan kembali buat beli terus,negatif
makin kesini makan bergizi gratis makin semau mau kayak ngasih makan kucing anak saya nga pernahh dimakan dibawa pulang,negatif
bagusnya kita sering sering ke luar negeri,netral
gada dollar iran bisa hidup makan enak bikin rudal veneswela juga baik saja pikir amat dollar naik masih bisa makan,negatif
negara tidak tegad tidak cepat bayar jadinya bahan kedaluwarsa di masak siapa yang salah darpor makan bergizi gratis atao pemerintah yang tidak tanggong jawab,negatif
narasi nya bukan lagi tentang rupiah yang melemah tapi sudah krisis ekonomi yang perlahan meluas ke semua sektor,negatif
pantau kembali perdagangan online bebas yang sangat dampaknya merugikan pasar di setiap daerah karena saingannya kaum elit sedangkan masyarakat kecil tidak mampu di segi fasilitas lebih baik kembalikan budaya pusat perbelanjaan ke daerah masing masing lebih memutarkan perekonomian masyarakat kecil kaum elit tidak perlu kasih pasilitas karena sudah mampu lihatlah pedagang kecil di setiap daerah ekonominya anjlok yang butuh bantuan pemerintah,negatif
yang penting sawit jangan melemah saja,positif
alhamdulillah kami tetap optimis di masa transisi ini dan konflik yang terjadi di timur tengah indonesia tetap relatif stabil di bandingkan negara negara di seluruh dunia,positif
ko negara tetangga aman aman saja,positif
bila kita lihat grafik usdidr setelah krisis 98 maka pada dasarnya rupiah bisa dibilang stabil hingga masa sby berakhir ada lonjakan lonjakan tapi kemudian rupiah kembali ke harga awal coba lihat grafiknya ujung2nya horizontal grafik mulai menukik tajam tanpa pernah turun lagi sejak 2014 yaitu sejak jokowi berkuasa hingga sekarang di masa jokowi proyek ugal2an bernilai triliunan yang tidak produktif dimulai mulai jalan tol kereta cepat mandalika hingga ikn semua adalah proyek besar tol saya bilang juga tidak produktif karena tarif tol sangat mahal lah kalau tarif tolnya mahal sama saja dengan jalan biasa artinya itu hanya menguntungkan para pengusaha tol sebagian saham tol transjawa di kuasai swasta semua proyek jokowi hanya menguntungkan oligarki dan ego wong solo ini akibatnya bila orang bodoh diberikan kekuasaan tertinggi dia jadi gila karena itu semua aturan ditrabas orang melihat dia sebagai sosok yang pintar namun pada dasarnya dia orang yang gila,negatif
mana tuhh bu aya yang ngomong dollar mau ke 15 ribu :face blue smiling:,negatif
apbn cukup untuk operasional para pejabat,positif
jika swasta mau import pakai uang sendiri ya silahkan saja asal jangan negara atau atas nama negara,netral
terwo itu ciri cirinya seperti termul argumentasinya lemah tapi ngotot,negatif
tiba masanya indonesia menarik atau memulangkan matawang rakyat ri yang disimpan di luar negara de gan ma datori ke bni untuk modal tambah dan kepercayaan fiskal di brusa saham indonesia serta menaikkan nilai rupiah melalui tukaran matawang asing,negatif
toyo itu misalnya pemerentah kerja beneran kerja baek kerja tulus buwat rakyat pasti tidak percaya tidak mengakui pasti itu,negatif
sipincang belajar bisnis mau jual beli ayam sayur hah ha ha,netral
hati hati nanti di kurup,netral
harga murah salah apalagi kalau harganya mahal malah marah,negatif
pemborosan apbn ya dilakukan prabowo : 1 makan bergizi gratis 2 kdmp 3 kabinet gemuk 4 terlalu sering kunjungan ke luar negeri jadi purbaya puyeng juga yong pelakunya big bosd,negatif
karena prabowo pro growth dia kan maunya ekonomi 8% angka mimpi ditengah kebijakan omong omong,negatif
jangan ngeluh bansos tar lagee datangg nikmatinn habis bansos ekonomi makin remuk trimatu bansos fundamental uda ancurr kasi bansos buat cuci mulut,netral
semoga allah beri petunjuk para pejabat dari daerah sampai pusat bahwa kerja dipertanggungjawabkan pada tuhan allah yang maha kuasa sehat sehat pak purbaya,positif
kalau tidak di intervensi secara masif pasti sudah nyentuh 20 ribu yuk jual rupiah sementara ada sisa nilai nya stok makanan obat benzin juli depan indonesia pasti tegang gawat ricuh rusuhan akan meledak,negatif
masyarakat tidak pake dollar katanya,netral
tidak usah pikirkan ndasmu barang pada naek semua gaji tidak naek naek,negatif
orang desa tidak pake dollar ko jadi ngapain pusing kata beliau,netral
apane menguntungkan petani dan peternak orang mayoritas malah impor dari luar atau bahan baku dari korporasi korporasi pabrik raksasa tertentu,negatif
desember lalu solar kenapa sulit ntar tidak impor kosong solarnya,netral
salah prabowo 2 8 12,negatif
kalaundi stop bagaimana para pekerja makan bergizi gratis nya,negatif
di pegang si prabowo negri tambah morat marit,netral
sebaik apapun membenahi sistem ekonomi tidak kan berdampak kalau saja sistem negaranya tusak dari semua mentrinya dan partainya usulan utama tegaskan uud nya hjkum mati koruptornya miskinkan seluruh keluarganya,negatif
percuma suku bunga bi rate turun jika pengawasan dan tekanan pemerintah ke perbankan untuk menurunkan suku bunga kredit yang makin mencekik,netral
sehat terus pak purbaya panjang umur menteri idola ini sama pak amran kerja nyata tidak bnyak omong tapi bnyk aksi,positif
ini bisa hasil dari banyaknya investasi asing masuk ri karena ini sudah lama dan terus terjadi karena uang lokal tk ada kuatnya melawan mata uang asing,negatif
maksud pak purbaya danau toba sudah over pupulasi keramba terapungnya terlalu banyak produksi ikannya sehingga terjadi penurunan kualitas air akibat polusi,negatif
kayak tidak kerja saja pejabat pejabat negara ini,negatif
investor liat prabowo presiden nya mending di luar selain indonesia,negatif
kami jugk ingin untung bukan di no 3 kan hanya dapat positif nya saja,netral
elo orang orang bea cukai yaa yang lahan msling nys putus haram najis migholadhoh bsbi,netral
perlu setahun untuk menghilangkan uang lama kayaknya,netral
nih pasti ulang jokowi dia pake 11rb t nya,netral
karena mereka dulu selalu menjilat rezim,negatif
awasin money changer pak purbaya,positif
ya rupiah merosot ke level terendah itu karena president dan kemenkeu menko ekuinnya dan yang terkait itu gedabrus rasain saja kalau perlu jalan jalan kunjungan ke luar negerinya ditingkatkan lagi jangan lupa kunjungi iran yang terpurok sekian,negatif
rezim prabowo tidak becus urus ekonomi,negatif
kebijakan yang bodoh in akan menyebabkan credit macet dan bisnis merosot perkara yang harus dibuat adakah menghapuskan makan bergizi gratis kopmerahputih dan pembelian senjata masalah di jawanesia adakah masalah fiskal yang perlu dilakukan oleh menkeu bukan masalah monetir sakit kepala diberi ubat sakit perut,negatif
sudah tahu omong omong masih juga manusia 58% ini penyebab,negatif
rakyat sudah apatis tapi kok pemerintah tidak refleksi bisa turun kepercayaan pada presiden nih semua pendanaan macet gara gara makan bergizi gratis bgm nih pak presiden,negatif
321 kerismon jilid 2 dimulai,netral
hehhe lagi lagi rakyat lagi yang di peras mana 4000 t dari prancis bos,negatif
nabung buat modal di masa depan,positif
tapi kalau import dari amerika tidak pusing donk,negatif
percuma kalau lps juga tidak menaikan lps rate percuma,negatif
kan memang target pemerintah untuk menghidupkan pengusaha pengusaha di indonesia supaya pekerjaan lancar lagian juga kamu tidak bakal sanggup beli barang amerika pasti belinya barang lokal,netral
prabowo : gua mah diparis,negatif
bagus media tolong perbanyak sidak para pedagang berikan fakta lapangan kami mendukung mu agar masuk ketelinga istana,negatif
antoinne3694 anda simak dulu ada info purbaya mau jadi gub bi saya bilang bi malah awut2an dipimpin purbaya,netral
itu suruh mundur si grub bi tidak di gubris ya tidak punya malu,negatif
tidak ada kepastian ketegasan hukum dalam pemerintahan saat ini mantan koruptor jadi mentri yang kaya makin kaya yang miskin makin miskin hukum mati bagi koruptor mungkin akan merubah keadan,positif
program makan bergizi gratis memang terdengar megah namun faktanya dampaknya bagi siswa terbukti kurang signifikan ironisnya program ini justru menyedot anggaran yang sangat besar dalam kondisi keterbatasan fiskal seperti sekarang menurut saya yang jauh lebih mendesak dan relevan adalah mewujudkan pendidikan gratis sebagaimana telah ditegaskan dalam putusan mahkamah konstitusi sebagai amanat konstitusional yang wajib diprioritaskan,negatif
apbn defisit pembayaran hutang negara semakin besar program presiden ttap dipaksakan ya wassalam ajalaah,negatif
menurut saya inflasi yang paling parah adalah valas saat harga dollar terus naik atas rupiah dan itu tidak masuk akal jika inflasi hanya pada barang kita tinggal produksi barang misalnya ternak produk pertanian warung makan dan lain lain tapi yang tidak masuk akal adalah inflasi terhadap dollar jika inflasi terjadi pada emas maka kita tinggalkan idr dan pakai uang emas standar dunia 455gram atau dinar kuwait ngapain idr bisa kena inflasi atas dollar ini bulshit sekali lagi inflasi adalah sistem dajal yang nanti akan dihapus oleh imam mahdi namun imam tak akan menghapusnya selama manusia tidak sadar dan tidak menuntut dihapusnya aturan inflasi jadi pemerintahlah yang mampu melenyapkan inflasi yaitu agar mereka bekerja divsektor real atau jasa seperti pertania peternakan dan penipangnya dan turunannya seperti kuliner mesin pelet choper yang paling bahaya adalah saat pemerintah hanya melindungi sebagian cukong misalnya presiden prabowo hanya melindungi bisnis keluarganya bahkan jika bisnisnya membantu masyarakat seperti netsle sapi susu sapi atau akua orang orang bersaing tapi pemerintah melindungi setan kapitalis kelompok kroni beberapa contoh negara yang melindungi rakyat adalah cina dan iran dugaan saya vietnam dan thailand karena dipimpin raja maka raja melindungi bisnis keluarga,negatif
investor ragu dengan keadaan di indonesia saat ini program kebijakan up down pemerintah mengganggu sistem ekonomi kerakyatan ditambah aturan baru yang aneh ingat pak harto lengser karena rupiah semakin anjlok saat itu jangan sampai terjadi reformasi jilid 2,positif
yang mimpin siapa saja hasilnya sama,negatif
uuhhuui hati dengan penyerapan dengan sbn serapan obligasi harus dirubah regulasinya tentang pajaknya harus dinaikkan minimal hingga 25% keatas bunganya diturunkan kisaran 2% 3% minimal sama dengan bunga deposito mumpung wfh diteruskan jam kerja yang 5 hari penghapusan beberapa tunjangan mulai dari senator legislatif hingga eksekutif seperti karyawan kementerian institusi pns asn tni polisi bumn bum daerah 1 tunjangan transportasi 2 tunjangan beras lauk pauk dan pengeluaran tunjangan lainnya tetap harus diperhatikan untuk dianalisa seperti tunjangan listrik tunjangan taktis strategis agar kedepannya bisa dianalisa fungsi untuk dampak manfaatnya tunjangan diatas dihapuskan total karena mereka diharapkan membeli beras dengan harga yang sana dengan rakyat,positif
kalau pak purbaya mundur maka imf menang,positif
percaya tidak si mau ekspor beras yang beredar saja masih berada impor,negatif
otak kosong mulut tanpa rem,netral
rupiah bisa tertolong dikit tapi beban utang makin berat,negatif
barang antik nih jual ah harganya pasti mahal,netral
padahal roro jongrang itu cerita fiktif tentang membangun candi bukan sejarah yang benar candi candi prambanan sewu borobudur dan lain lain itu dibangun linta generasi atau lintas masa pemerintahan raja atau puluhan tahun tapi banyak rakyat lebih percaya cerita rorojongrang dan pemerintah diam saja tidak mengoreksi jika itu cuma cerita fiktif sehingga mempengaruhi mental dan budaya yang akhirnya serba instan,negatif
tetep inget inflasi itu merugikan rakyat ini sebagai cerita penyemangat saja tapi lemahnya rupiah bukan berarti positif secara keseluruhan,negatif
lah terus mau bagaimana mereka juga punya tanggung jawab keilmuan mereka harus memberikan warning cobalah anda melihat kalau memang tidak ada masalah rupiah juga tidak akan kok anjlok gini contoh habibie waktu itu bekerja siang dan malam menurunkan rupiah tapi tiba pm singapura bilang rupiah akan ke 20rb tapi karena investor percaya terhadap habibi saat itu malah itu tidak terjadi justru baik jika kita bersiap sebelum crash minimal kita walaupun luka berat minimal kita selamat,negatif
jalan menuju pembunuhan kelaparan masal kecurian akan makin naik rogol dan bunuh makin naik bakar rumah dan kantor akan berlaku di mana mana tapi masih mahu pertahankan makan bergizi gratis dan buat pembangunan mengarut memang indonesia tolol,negatif
ayo investor lokal masuk kuota bnyak,netral
negara kiamat peringatan dimana mana tetep tertutup hati mereka,negatif
prabowo sangat berjasa menaikan nilai dollar berkah makan bergizi gratis dan kopdes merah putih,negatif
semua mas yang ditumpuk tumpuk itu pasti akan dijual saat mereka jual bareng pasti harga mas anjlok seperti tomat,negatif
purbaya tidak mengerti fiskal hancur fiskal tidak mengerti moneter mau pindah ke moneter bakal hancur moneter ini sih bukan rakus lagi tapi beneran teroris nih om pur,netral
presiden otak makan bergizi gratis,negatif
bukan ada apa itu kan jelas banget karena thr dan belanja negara makan bergizi gratis,negatif
sudah bayar iuran kirim tentara pula demi nego tarif malah kiri kanan nyungsep,negatif
anak anak diam orang tua lagi usaha,netral
lempar batu sembunyi tangan kalau tidak bisa menstabilkan rupiah lebih baik mundur sebelum dimundurkan boos,negatif
yang penting makan bergizi gratis jalan terus ternyata benar apa kata rocky gerung,negatif
program triliunan tidak jelas sarang korupsi jalan terus,negatif
krisis itu kata buzzer asing agar rakyat indonesia panick di adu domba biar serang pemerintah dan negara hancur padahal kita rakyat kecil masih aman saja tuh,positif
pemerintah nya budeg tidak mau denger kritikan malah di anggap musuh negara akhirnya terus nyungsep,negatif
wajib satu pintu atau kita stop ekspor tambang ke cina apabila cina tidak mengikuti aturan kita,netral
karena koruptor tidak dihukum mati percuma ngutang sampai 386triliun nanti jga hbis dimaling koruptor tidak akan sampai dirasakan rkyt baik untuk infstruktur maupun program yang lainnya yang nyampe 10% yang dikorup 90% intinya mengutang hanya untuk menambah kekayaan pejabat yang korupsi sudah gtu hukumn nya ringan pula mundur saja gubernur bi kalau tidak mampu menstabilkan rupiah masih bnyk kok dinegri ini orng orng yang kompeten jangan banyak omong omong muak lihat nya,negatif
mumpung masih bisa menikmati ya nikmati saja jangan salahkan bule dan bilang mereka nakal kalian sendiri yang mau diperbudak nanti kalau sudah tersingkirkan nangis saja di pojokan,netral
coba kalau transaksi pakai sistem barter kita tidak terlalu butuh dollar,netral
justeru dengan adanya makan bergizi gratis ini pengeluaran jajan anak akan lebih aman bisa berhemat untuk kebutuhan mereka membayar uang sekolah ataupun perkuliahan nanti kalau bisa sih penerapan makan bergizi gratis ini diperluas hingga tingkat kampus soalnya pengeluaran mahasiswa itu ada yang tidak terkontrol dengan baik karena berbenturan dengan membayar biaya indekost dan biaya kuliahnya masing masing,negatif
hai sobatrupiah pada dasarnya inflasi dapat disebabkan oleh beberapa faktor seperti tekanan dari sisi penawaran tekanan dari sisi penawaran maupun ekspektasi inflasi mengenai pencetakan uang rupiah bank indonesia melakukan perencanaan sebelum melakukan pencetakan uang rupiah salah satunya dengan memperhatikan kebutuhan masyarakat terhadap jenis pecahan uang rupiah tertentu semoga informasinya membantu,negatif
17505 perdolar saat komentar ini saya tulis,positif
bubarin saja makan bergizi gratis,negatif
bbri bmri bbca serok pelan pelan,netral
indonesians have no one to blame but themselves when they elected a corrupt prabowo who had done human right violations amerika their president,negatif
siplahterlalu hebat menteri keuanganya ya begini,netral
harga naik daya beli turun yang merasakan masyarakat para pejabat tenang,netral
dollar merangka tapi pasti negara kita wajib mewaspadai gejolak ekonomi,positif
ini apaan sih anj berangkat ke us beruntutan kabar buruk 1 us bisa masukin produk non halal scr langsung 2 data warga negara di persembahkan ke sono 3 impor sampah 4 tarif dagang lanjut 5 gabung bop penjajahan apalagi berikutnya,netral
faktanya dan nyatanya cari uang masih enak jamane pak harto dan pak sby sedangkan sekarang kapan enaknya,positif
se7 dengan pendapat mas agus,netral
saya dari kmren ingin mencoba rdpu tpi was was karena rupiah jeblok terus,negatif
mengapa indonesia tidak pernah exsport durian ke china,netral
siygpalingnganu6365 jangan sok2an beli barang import lah apalagi barang non primer pun diimport pakai produk lokal lah dan kebutuhan pokok saja dulu penuhi,negatif
bodo amat dollar mau berapa harga kebutuhan pokok biasa biasa saja naik dikit ya biasa inflasi,netral
kamu kira yang butuh hapy hanya petani lalu bagaimana dengan buruh yang hasilnya pas2an kalau berfikir jangan cuma dari satu sektor bang,positif
suka banget beli sesuatu yang lagi naik itulah orang indonesia lirik noh emas lagi turun bukan buru dollar,netral
otw 25rb is real kata prof fery,netral
rahmat darmawan anggota dpr ko mewakili pemerintah bukan ka dia perwakilan rakyat m bisa juga dijuluki sppg ini,negatif
hai putra mengenai pelaksanaan redenominasi rupiah hal tersebut membutuhkan kajian dari beberapa lembaga terkait jika sudah ditetapkan akan dipublikasi dan sosialisasikan pastikan selalu kebenaran informasinya melalui kanal resmi bank indonesia selanjutnya mengenai rupiah digital central bank digital currency cbdc bank indonesia belum memutuskan penerbitan cbdc dalam waktu dekat namun persiapan persiapan kearah tersebut sudah dilakukan bank indonesia saat ini masih berfokus transformasi digital dalam implementasi blueprint sistem pembayaran indonesia 2025 semoga informasinya membantu,positif
sudah 18126 pak apa mau nunggu 20000 pak,positif
zen friends275 yang penting bapak purbaya tidak mau kongkalikong dengan pihak manapun baik luar dalam negri tidak mau disogok atau melakukan korupsi dengan kejujuran dan profesional semoga die dijaga dilindungi dari sgl marabahaya sehingga kita berharap badai ini cepat berlalu dan semoanya selamat,positif
pelaku usaha dan masyarakat akan nahan diri buat minjam modal baru effect nya roda ekonomi melambat,negatif
pada intinya cintailah produk indonesia kalau anda pintar bangunlah semangat biar indonesia mandiri dan jaga kepercayaan investor asing bernegosiasi dengan bijak dan tidak merugikan rakyat sendiri,positif
terpuruk nya rupiah bukan hanya disebabkan oleh masalah ekonomi saja melainkan juga masalah etika politik hukum rezim yang berkuasa sangat berpengaruh pada para investor,negatif
miris katanya prabowo lulusan fonharg tpi pnya pemikiran sedangkal dan semiskin itu bilang orang desa tidak pake dollar padahal harga naik oli plastik dan lain lain itu kan ekspor dari negara luar nilai 11 terlalu tinggi angka 3 sudah cukup,negatif
sntai saja bang orang desa tidak pakai dollar,netral
pede terus tapi buktinya nol besar banyak omong juga nih orang sampai kini bea cukai bermasalah terus bagaimana mau ngurus nilai tukar rupiah,negatif
banyakin petani muda setidaknya walaupun harga dunia kacau harga pangan tetap stabil tidak perlu pakai pupuk impor pakai saja pupuk kandang dan sebagainya atau tanpa pupuk,positif
1 milyar 1 juta kalau korupsi 50 milyar maka 50 juta hukumannya jadi hitung bulan donk,netral
menguatkan darimana turun lagi juga ntar,netral
negara mana yang nyuruh indonesia ke luar dari brics,negatif
